65.00000		60.00000		349.00000		338.00000		28.94311
65.00000		60.00000		360.00000		349.00000		17.50414
60.00000		55.00000		 9.00000		 0.00000		 0.49485
60.00000		55.00000		18.00000		 9.00000		-1.44110
60.00000		55.00000		28.00000		18.00000		-18.31781
60.00000		55.00000		37.00000		28.00000		 5.80515
60.00000		55.00000		46.00000		37.00000		 2.18936
60.00000		55.00000		55.00000		46.00000		 0.04311
60.00000		55.00000		65.00000		55.00000		 8.52206
60.00000		55.00000		74.00000		65.00000		-14.50414
60.00000		55.00000		83.00000		74.00000		-13.98880
60.00000		55.00000		92.00000		83.00000		-15.16025
60.00000		55.00000		102.00000		92.00000		-26.89440
60.00000		55.00000		111.00000		102.00000		-19.40134
60.00000		55.00000		120.00000		111.00000		-35.60067
60.00000		55.00000		129.00000		120.00000		-31.18018
60.00000		55.00000		138.00000		129.00000		-7.87917
60.00000		55.00000		148.00000		138.00000		 4.78309
60.00000		55.00000		157.00000		148.00000		16.19922
60.00000		55.00000		166.00000		157.00000		15.54490
60.00000		55.00000		175.00000		166.00000		-1.46797
60.00000		55.00000		185.00000		175.00000		-14.14065
60.00000		55.00000		194.00000		185.00000		15.32531
60.00000		55.00000		203.00000		194.00000		24.59429
60.00000		55.00000		212.00000		203.00000		15.45498
60.00000		55.00000		222.00000		212.00000		 7.02699
60.00000		55.00000		231.00000		222.00000		14.66338
60.00000		55.00000		240.00000		231.00000		13.99709
60.00000		55.00000		249.00000		240.00000		-7.64412
60.00000		55.00000		258.00000		249.00000		-13.07055
60.00000		55.00000		268.00000		258.00000		-24.55263
60.00000		55.00000		277.00000		268.00000		-40.16685
60.00000		55.00000		286.00000		277.00000		-38.78891
60.00000		55.00000		295.00000		286.00000		-25.41534
60.00000		55.00000		305.00000		295.00000		-13.03919
60.00000		55.00000		314.00000		305.00000		 8.43169
60.00000		55.00000		323.00000		314.00000		19.30403
60.00000		55.00000		332.00000		323.00000		36.45409
60.00000		55.00000		342.00000		332.00000		18.65722
60.00000		55.00000		351.00000		342.00000		15.50907
60.00000		55.00000		360.00000		351.00000		16.24233
55.00000		50.00000		 8.00000		 0.00000		-5.99149
55.00000		50.00000		16.00000		 8.00000		10.45084
55.00000		50.00000		25.00000		16.00000		 1.38679
55.00000		50.00000		33.00000		25.00000		 4.53214
55.00000		50.00000		41.00000		33.00000		 1.73550
55.00000		50.00000		49.00000		41.00000		 0.23942
55.00000		50.00000		57.00000		49.00000		-5.56204
55.00000		50.00000		65.00000		57.00000		 5.60627
55.00000		50.00000		74.00000		65.00000		-5.24289
55.00000		50.00000		82.00000		74.00000		-18.43158
55.00000		50.00000		90.00000		82.00000		-10.50078
55.00000		50.00000		98.00000		90.00000		-21.74300
55.00000		50.00000		106.00000		98.00000		-31.14009
55.00000		50.00000		115.00000		106.00000		-7.37312
55.00000		50.00000		123.00000		115.00000		-2.83830
55.00000		50.00000		131.00000		123.00000		 6.72721
55.00000		50.00000		139.00000		131.00000		23.48835
55.00000		50.00000		147.00000		139.00000		14.71489
55.00000		50.00000		155.00000		147.00000		15.59362
55.00000		50.00000		164.00000		155.00000		-20.59138
55.00000		50.00000		172.00000		164.00000		-4.21422
55.00000		50.00000		180.00000		172.00000		-13.35476
55.00000		50.00000		188.00000		180.00000		-22.88085
55.00000		50.00000		196.00000		188.00000		 9.23796
55.00000		50.00000		205.00000		196.00000		17.54849
55.00000		50.00000		213.00000		205.00000		17.24188
55.00000		50.00000		221.00000		213.00000		16.09496
55.00000		50.00000		229.00000		221.00000		 0.44558
55.00000		50.00000		237.00000		229.00000		 7.79451
55.00000		50.00000		245.00000		237.00000		 7.81915
55.00000		50.00000		254.00000		245.00000		-2.48611
55.00000		50.00000		262.00000		254.00000		-0.66652
55.00000		50.00000		270.00000		262.00000		-11.13785
55.00000		50.00000		278.00000		270.00000		-25.46797
55.00000		50.00000		286.00000		278.00000		-30.95308
55.00000		50.00000		295.00000		286.00000		-10.59597
55.00000		50.00000		303.00000		295.00000		-19.51489
55.00000		50.00000		311.00000		303.00000		 1.02508
55.00000		50.00000		319.00000		311.00000		16.50392
55.00000		50.00000		327.00000		319.00000		31.06405
55.00000		50.00000		335.00000		327.00000		25.60235
55.00000		50.00000		344.00000		335.00000		17.62195
55.00000		50.00000		352.00000		344.00000		22.81142
55.00000		50.00000		360.00000		352.00000		11.98343
50.00000		45.00000		 7.00000		 0.00000		 6.53135
50.00000		45.00000		15.00000		 7.00000		12.15588
50.00000		45.00000		22.00000		15.00000		18.42430
50.00000		45.00000		29.00000		22.00000		17.61142
50.00000		45.00000		37.00000		29.00000		11.10470
50.00000		45.00000		44.00000		37.00000		-3.51892
50.00000		45.00000		51.00000		44.00000		-17.77469
50.00000		45.00000		59.00000		51.00000		-20.06865
50.00000		45.00000		66.00000		59.00000		-6.83819
50.00000		45.00000		73.00000		66.00000		-14.15666
50.00000		45.00000		81.00000		73.00000		-25.96517
50.00000		45.00000		88.00000		81.00000		-36.65342
50.00000		45.00000		96.00000		88.00000		-16.35106
50.00000		45.00000		103.00000		96.00000		-15.98802
50.00000		45.00000		110.00000		103.00000		-0.50112
50.00000		45.00000		118.00000		110.00000		-2.77772
50.00000		45.00000		125.00000		118.00000		 7.43080
50.00000		45.00000		132.00000		125.00000		18.25610
50.00000		45.00000		140.00000		132.00000		30.07783
50.00000		45.00000		147.00000		140.00000		11.45778
50.00000		45.00000		154.00000		147.00000		 9.99115
50.00000		45.00000		162.00000		154.00000		-4.89709
50.00000		45.00000		169.00000		162.00000		-17.62184
50.00000		45.00000		176.00000		169.00000		-8.26361
50.00000		45.00000		184.00000		176.00000		 4.30381
50.00000		45.00000		191.00000		184.00000		17.53124
50.00000		45.00000		198.00000		191.00000		11.21232
50.00000		45.00000		206.00000		198.00000		 8.04602
50.00000		45.00000		213.00000		206.00000		-19.66159
50.00000		45.00000		220.00000		213.00000		-17.18488
50.00000		45.00000		228.00000		220.00000		-17.57861
50.00000		45.00000		235.00000		228.00000		-7.52755
50.00000		45.00000		242.00000		235.00000		-8.68555
50.00000		45.00000		250.00000		242.00000		10.23080
50.00000		45.00000		257.00000		250.00000		15.20661
50.00000		45.00000		264.00000		257.00000		 6.67324
50.00000		45.00000		272.00000		264.00000		 1.97312
50.00000		45.00000		279.00000		272.00000		-8.64916
50.00000		45.00000		287.00000		279.00000		-16.32408
50.00000		45.00000		294.00000		287.00000		-6.00705
50.00000		45.00000		301.00000		294.00000		-12.93595
50.00000		45.00000		309.00000		301.00000		 7.74950
50.00000		45.00000		316.00000		309.00000		21.87391
50.00000		45.00000		323.00000		316.00000		13.54390
50.00000		45.00000		331.00000		323.00000		27.72688
50.00000		45.00000		338.00000		331.00000		35.00817
50.00000		45.00000		345.00000		338.00000		13.64323
50.00000		45.00000		353.00000		345.00000		 5.77133
50.00000		45.00000		360.00000		353.00000		 4.63919
45.00000		40.00000		 7.00000		 0.00000		13.84524
45.00000		40.00000		14.00000		 7.00000		 8.54614
45.00000		40.00000		20.00000		14.00000		24.31041
45.00000		40.00000		27.00000		20.00000		24.57884
45.00000		40.00000		34.00000		27.00000		 6.41433
45.00000		40.00000		41.00000		34.00000		-4.55039
45.00000		40.00000		48.00000		41.00000		16.13191
45.00000		40.00000		54.00000		48.00000		-17.59888
45.00000		40.00000		61.00000		54.00000		-7.04647
45.00000		40.00000		68.00000		61.00000		-18.16215
45.00000		40.00000		75.00000		68.00000		-30.69115
45.00000		40.00000		82.00000		75.00000		-7.26450
45.00000		40.00000		88.00000		82.00000		-18.10896
45.00000		40.00000		95.00000		88.00000		-31.17671
45.00000		40.00000		102.00000		95.00000		-3.24132
45.00000		40.00000		109.00000		102.00000		 1.86753
45.00000		40.00000		115.00000		109.00000		-0.80728
45.00000		40.00000		122.00000		115.00000		10.37021
45.00000		40.00000		129.00000		122.00000		19.74166
45.00000		40.00000		136.00000		129.00000		23.31557
45.00000		40.00000		143.00000		136.00000		16.75420
45.00000		40.00000		149.00000		143.00000		-14.42699
45.00000		40.00000		156.00000		149.00000		-11.77884
45.00000		40.00000		163.00000		156.00000		-6.33539
45.00000		40.00000		170.00000		163.00000		-20.74412
45.00000		40.00000		177.00000		170.00000		-8.41769
45.00000		40.00000		183.00000		177.00000		-9.19866
45.00000		40.00000		190.00000		183.00000		-7.20078
45.00000		40.00000		197.00000		190.00000		-7.46652
45.00000		40.00000		204.00000		197.00000		-2.82195
45.00000		40.00000		211.00000		204.00000		-1.20941
45.00000		40.00000		217.00000		211.00000		-7.92172
45.00000		40.00000		224.00000		217.00000		-7.64703
45.00000		40.00000		231.00000		224.00000		-7.77447
45.00000		40.00000		238.00000		231.00000		-8.98365
45.00000		40.00000		245.00000		238.00000		11.45957
45.00000		40.00000		251.00000		245.00000		26.48634
45.00000		40.00000		258.00000		251.00000		16.70482
45.00000		40.00000		265.00000		258.00000		-0.73863
45.00000		40.00000		272.00000		265.00000		-7.93348
45.00000		40.00000		278.00000		272.00000		-7.29295
45.00000		40.00000		285.00000		278.00000		-7.99888
45.00000		40.00000		292.00000		285.00000		 2.41859
45.00000		40.00000		299.00000		292.00000		-6.21478
45.00000		40.00000		306.00000		299.00000		-17.42844
45.00000		40.00000		312.00000		306.00000		 7.33080
45.00000		40.00000		319.00000		312.00000		 0.73953
45.00000		40.00000		326.00000		319.00000		15.39205
45.00000		40.00000		333.00000		326.00000		31.97592
45.00000		40.00000		340.00000		333.00000		25.19530
45.00000		40.00000		346.00000		340.00000		 3.36540
45.00000		40.00000		353.00000		346.00000		 7.44950
45.00000		40.00000		360.00000		353.00000		 9.32900
40.00000		35.00000		 6.00000		 0.00000		14.37413
40.00000		35.00000		13.00000		 6.00000		20.32844
40.00000		35.00000		19.00000		13.00000		 1.69328
40.00000		35.00000		25.00000		19.00000		-1.11209
40.00000		35.00000		32.00000		25.00000		15.66159
40.00000		35.00000		38.00000		32.00000		34.53046
40.00000		35.00000		44.00000		38.00000		27.55644
40.00000		35.00000		51.00000		44.00000		47.35431
40.00000		35.00000		57.00000		51.00000		 6.50022
40.00000		35.00000		63.00000		57.00000		-10.89944
40.00000		35.00000		69.00000		63.00000		-22.21568
40.00000		35.00000		76.00000		69.00000		-1.36394
40.00000		35.00000		82.00000		76.00000		-7.87055
40.00000		35.00000		88.00000		82.00000		-4.30000
40.00000		35.00000		95.00000		88.00000		10.95174
40.00000		35.00000		101.00000		95.00000		11.38399
40.00000		35.00000		107.00000		101.00000		-12.28499
40.00000		35.00000		114.00000		107.00000		-33.85532
40.00000		35.00000		120.00000		114.00000		-17.61400
40.00000		35.00000		126.00000		120.00000		10.76461
40.00000		35.00000		133.00000		126.00000		14.23270
40.00000		35.00000		139.00000		133.00000		26.20929
40.00000		35.00000		145.00000		139.00000		11.06920
40.00000		35.00000		152.00000		145.00000		 4.17424
40.00000		35.00000		158.00000		152.00000		-13.10146
40.00000		35.00000		164.00000		158.00000		-14.05812
40.00000		35.00000		171.00000		164.00000		-22.71870
40.00000		35.00000		177.00000		171.00000		-10.11053
40.00000		35.00000		183.00000		177.00000		-8.68466
40.00000		35.00000		189.00000		183.00000		-6.91153
40.00000		35.00000		196.00000		189.00000		-16.18175
40.00000		35.00000		202.00000		196.00000		-8.44255
40.00000		35.00000		208.00000		202.00000		-6.06473
40.00000		35.00000		215.00000		208.00000		-7.35039
40.00000		35.00000		221.00000		215.00000		-13.62564
40.00000		35.00000		227.00000		221.00000		-19.42004
40.00000		35.00000		234.00000		227.00000		-22.72923
40.00000		35.00000		240.00000		234.00000		-14.96215
40.00000		35.00000		246.00000		240.00000		-2.72408
40.00000		35.00000		253.00000		246.00000		 7.14099
40.00000		35.00000		259.00000		253.00000		 9.21781
40.00000		35.00000		265.00000		259.00000		-10.86439
40.00000		35.00000		272.00000		265.00000		-5.90370
40.00000		35.00000		278.00000		272.00000		-2.80459
40.00000		35.00000		284.00000		278.00000		 0.50560
40.00000		35.00000		291.00000		284.00000		-22.31433
40.00000		35.00000		297.00000		291.00000		-22.83975
40.00000		35.00000		303.00000		297.00000		-15.85174
40.00000		35.00000		309.00000		303.00000		-13.09026
40.00000		35.00000		316.00000		309.00000		-5.61881
40.00000		35.00000		322.00000		316.00000		13.00459
40.00000		35.00000		328.00000		322.00000		34.85521
40.00000		35.00000		335.00000		328.00000		51.98432
40.00000		35.00000		341.00000		335.00000		 9.39295
40.00000		35.00000		347.00000		341.00000		12.78634
40.00000		35.00000		354.00000		347.00000		 7.60941
40.00000		35.00000		360.00000		354.00000		 7.04524
35.00000		30.00000		 6.00000		 0.00000		 4.06417
35.00000		30.00000		12.00000		 6.00000		-3.89451
35.00000		30.00000		18.00000		12.00000		-3.42788
35.00000		30.00000		24.00000		18.00000		-11.79205
35.00000		30.00000		30.00000		24.00000		-34.02452
35.00000		30.00000		35.00000		30.00000		-14.51232
35.00000		30.00000		41.00000		35.00000		28.41086
35.00000		30.00000		47.00000		41.00000		-11.23807
35.00000		30.00000		53.00000		47.00000		 7.35599
35.00000		30.00000		59.00000		53.00000		19.52553
35.00000		30.00000		65.00000		59.00000		23.57895
35.00000		30.00000		71.00000		65.00000		 8.55980
35.00000		30.00000		77.00000		71.00000		-36.16573
35.00000		30.00000		83.00000		77.00000		31.16551
35.00000		30.00000		89.00000		83.00000		23.95129
35.00000		30.00000		94.00000		89.00000		 9.92844
35.00000		30.00000		100.00000		94.00000		10.66831
35.00000		30.00000		106.00000		100.00000		-15.87111
35.00000		30.00000		112.00000		106.00000		-36.27413
35.00000		30.00000		118.00000		112.00000		-18.23382
35.00000		30.00000		124.00000		118.00000		 1.76607
35.00000		30.00000		130.00000		124.00000		14.35106
35.00000		30.00000		136.00000		130.00000		 9.17548
35.00000		30.00000		142.00000		136.00000		 9.48477
35.00000		30.00000		148.00000		142.00000		-16.96450
35.00000		30.00000		153.00000		148.00000		-12.57559
35.00000		30.00000		159.00000		153.00000		-8.40795
35.00000		30.00000		165.00000		159.00000		-16.23841
35.00000		30.00000		171.00000		165.00000		-22.93035
35.00000		30.00000		177.00000		171.00000		-13.11445
35.00000		30.00000		183.00000		177.00000		 3.56069
35.00000		30.00000		189.00000		183.00000		-6.85386
35.00000		30.00000		195.00000		189.00000		-11.73225
35.00000		30.00000		201.00000		195.00000		-12.97335
35.00000		30.00000		207.00000		201.00000		-7.06540
35.00000		30.00000		212.00000		207.00000		-5.40683
35.00000		30.00000		218.00000		212.00000		-10.71254
35.00000		30.00000		224.00000		218.00000		-4.30526
35.00000		30.00000		230.00000		224.00000		-7.37268
35.00000		30.00000		236.00000		230.00000		-14.66842
35.00000		30.00000		242.00000		236.00000		-19.05286
35.00000		30.00000		248.00000		242.00000		-9.28275
35.00000		30.00000		254.00000		248.00000		 0.22240
35.00000		30.00000		260.00000		254.00000		-0.94479
35.00000		30.00000		266.00000		260.00000		-4.00829
35.00000		30.00000		271.00000		266.00000		 1.41187
35.00000		30.00000		277.00000		271.00000		-0.10437
35.00000		30.00000		283.00000		277.00000		-3.63427
35.00000		30.00000		289.00000		283.00000		-33.14591
35.00000		30.00000		295.00000		289.00000		-27.80000
35.00000		30.00000		301.00000		295.00000		-6.94726
35.00000		30.00000		307.00000		301.00000		-9.77962
35.00000		30.00000		313.00000		307.00000		-0.62777
35.00000		30.00000		319.00000		313.00000		10.56920
35.00000		30.00000		325.00000		319.00000		21.68477
35.00000		30.00000		330.00000		325.00000		13.82408
35.00000		30.00000		336.00000		330.00000		18.10683
35.00000		30.00000		342.00000		336.00000		-0.32195
35.00000		30.00000		348.00000		342.00000		12.49216
35.00000		30.00000		354.00000		348.00000		17.20134
35.00000		30.00000		360.00000		354.00000		40.59798
30.00000		25.00000		 6.00000		 0.00000		-12.27279
30.00000		25.00000		11.00000		 6.00000		 4.65935
30.00000		25.00000		17.00000		11.00000		 4.47917
30.00000		25.00000		23.00000		17.00000		 6.79720
30.00000		25.00000		28.00000		23.00000		 1.27413
30.00000		25.00000		34.00000		28.00000		 5.18343
30.00000		25.00000		39.00000		34.00000		12.43404
30.00000		25.00000		45.00000		39.00000		21.95185
30.00000		25.00000		51.00000		45.00000		-14.15050
30.00000		25.00000		56.00000		51.00000		-14.62755
30.00000		25.00000		62.00000		56.00000		33.54826
30.00000		25.00000		68.00000		62.00000		15.92867
30.00000		25.00000		73.00000		68.00000		-13.79183
30.00000		25.00000		79.00000		73.00000		-17.38791
30.00000		25.00000		84.00000		79.00000		-69.60302
30.00000		25.00000		90.00000		84.00000		-8.97402
30.00000		25.00000		96.00000		90.00000		-9.83718
30.00000		25.00000		101.00000		96.00000		-9.42856
30.00000		25.00000		107.00000		101.00000		-28.33326
30.00000		25.00000		113.00000		107.00000		-26.09306
30.00000		25.00000		118.00000		113.00000		-10.08914
30.00000		25.00000		124.00000		118.00000		 7.26786
30.00000		25.00000		129.00000		124.00000		19.78970
30.00000		25.00000		135.00000		129.00000		-7.94647
30.00000		25.00000		141.00000		135.00000		20.08365
30.00000		25.00000		146.00000		141.00000		20.39451
30.00000		25.00000		152.00000		146.00000		 1.14311
30.00000		25.00000		158.00000		152.00000		-7.71613
30.00000		25.00000		163.00000		158.00000		-9.07626
30.00000		25.00000		169.00000		163.00000		-5.90862
30.00000		25.00000		174.00000		169.00000		-10.48354
30.00000		25.00000		180.00000		174.00000		-7.12643
30.00000		25.00000		186.00000		180.00000		-2.12721
30.00000		25.00000		191.00000		186.00000		 3.86013
30.00000		25.00000		197.00000		191.00000		11.06607
30.00000		25.00000		203.00000		197.00000		 4.34434
30.00000		25.00000		208.00000		203.00000		-5.59395
30.00000		25.00000		214.00000		208.00000		-1.28970
30.00000		25.00000		219.00000		214.00000		 5.11019
30.00000		25.00000		225.00000		219.00000		-4.42934
30.00000		25.00000		231.00000		225.00000		-17.68936
30.00000		25.00000		236.00000		231.00000		-21.07055
30.00000		25.00000		242.00000		236.00000		-19.22318
30.00000		25.00000		248.00000		242.00000		-19.28488
30.00000		25.00000		253.00000		248.00000		-8.33751
30.00000		25.00000		259.00000		253.00000		13.65006
30.00000		25.00000		264.00000		259.00000		-3.26573
30.00000		25.00000		270.00000		264.00000		-10.65151
30.00000		25.00000		276.00000		270.00000		-0.12128
30.00000		25.00000		281.00000		276.00000		 4.06361
30.00000		25.00000		287.00000		281.00000		-15.56797
30.00000		25.00000		293.00000		287.00000		-30.02844
30.00000		25.00000		298.00000		293.00000		-20.05151
30.00000		25.00000		304.00000		298.00000		-27.28511
30.00000		25.00000		309.00000		304.00000		-20.68679
30.00000		25.00000		315.00000		309.00000		-0.14905
30.00000		25.00000		321.00000		315.00000		11.17772
30.00000		25.00000		326.00000		321.00000		 2.37312
30.00000		25.00000		332.00000		326.00000		 7.12755
30.00000		25.00000		338.00000		332.00000		-5.38264
30.00000		25.00000		343.00000		338.00000		 9.99048
30.00000		25.00000		349.00000		343.00000		10.64233
30.00000		25.00000		354.00000		349.00000		 3.31008
30.00000		25.00000		360.00000		354.00000		-3.01310
25.00000		20.00000		 5.00000		 0.00000		22.05566
25.00000		20.00000		11.00000		 5.00000		28.41769
25.00000		20.00000		16.00000		11.00000		 7.90202
25.00000		20.00000		21.00000		16.00000		 8.73393
25.00000		20.00000		27.00000		21.00000		-19.08175
25.00000		20.00000		32.00000		27.00000		11.08197
25.00000		20.00000		38.00000		32.00000		 7.44278
25.00000		20.00000		43.00000		38.00000		24.17828
25.00000		20.00000		48.00000		43.00000		 1.61053
25.00000		20.00000		54.00000		48.00000		-29.45050
25.00000		20.00000		59.00000		54.00000		-4.18432
25.00000		20.00000		64.00000		59.00000		-24.10459
25.00000		20.00000		70.00000		64.00000		-6.32027
25.00000		20.00000		75.00000		70.00000		 4.77693
25.00000		20.00000		81.00000		75.00000		 1.63180
25.00000		20.00000		86.00000		81.00000		-8.90694
25.00000		20.00000		91.00000		86.00000		-12.90381
25.00000		20.00000		97.00000		91.00000		-21.08959
25.00000		20.00000		102.00000		97.00000		-24.44546
25.00000		20.00000		107.00000		102.00000		-19.77816
25.00000		20.00000		113.00000		107.00000		-8.08298
25.00000		20.00000		118.00000		113.00000		-7.65845
25.00000		20.00000		124.00000		118.00000		-0.58802
25.00000		20.00000		129.00000		124.00000		 0.88600
25.00000		20.00000		134.00000		129.00000		 7.16282
25.00000		20.00000		140.00000		134.00000		11.41075
25.00000		20.00000		145.00000		140.00000		20.25118
25.00000		20.00000		150.00000		145.00000		-0.26103
25.00000		20.00000		156.00000		150.00000		13.33662
25.00000		20.00000		161.00000		156.00000		-13.02296
25.00000		20.00000		167.00000		161.00000		-22.16293
25.00000		20.00000		172.00000		167.00000		-12.12161
25.00000		20.00000		177.00000		172.00000		-4.41736
25.00000		20.00000		183.00000		177.00000		-9.17828
25.00000		20.00000		188.00000		183.00000		-3.91803
25.00000		20.00000		193.00000		188.00000		 9.92016
25.00000		20.00000		199.00000		193.00000		14.28667
25.00000		20.00000		204.00000		199.00000		20.12755
25.00000		20.00000		210.00000		204.00000		 5.59664
25.00000		20.00000		215.00000		210.00000		-2.97884
25.00000		20.00000		220.00000		215.00000		-1.91960
25.00000		20.00000		226.00000		220.00000		-10.81053
25.00000		20.00000		231.00000		226.00000		-11.59127
25.00000		20.00000		236.00000		231.00000		-12.97133
25.00000		20.00000		242.00000		236.00000		-18.82542
25.00000		20.00000		247.00000		242.00000		-22.75588
25.00000		20.00000		253.00000		247.00000		-13.42576
25.00000		20.00000		258.00000		253.00000		 6.55722
25.00000		20.00000		263.00000		258.00000		22.67077
25.00000		20.00000		269.00000		263.00000		-31.94692
25.00000		20.00000		274.00000		269.00000		 8.00627
25.00000		20.00000		279.00000		274.00000		-4.46383
25.00000		20.00000		285.00000		279.00000		 8.18914
25.00000		20.00000		290.00000		285.00000		-43.42968
25.00000		20.00000		296.00000		290.00000		-23.78466
25.00000		20.00000		301.00000		296.00000		-21.83214
25.00000		20.00000		306.00000		301.00000		-21.50280
25.00000		20.00000		312.00000		306.00000		-23.00011
25.00000		20.00000		317.00000		312.00000		-6.14177
25.00000		20.00000		322.00000		317.00000		-9.45969
25.00000		20.00000		328.00000		322.00000		 0.29978
25.00000		20.00000		333.00000		328.00000		 4.49496
25.00000		20.00000		339.00000		333.00000		-2.49854
25.00000		20.00000		344.00000		339.00000		-2.41601
25.00000		20.00000		349.00000		344.00000		 3.14255
